player_name,age,position,matches_played,minutes_played,league,team_rank,contract_years_left,goals,assists,saves,clean_sheets,tackles,interceptions,market_value_million_eur
Player_342,22,DEF,8,1966,Premier League,18,1,2,4,0,2,34,58,13
Player_343,26,DEF,1,1362,La Liga,4,0,,2,0,1,102,54,16.5
Player_344,27,DEF,7,1965,Ligue 1,10,4,2,4,0,6,93,86,15.8
Player_345,30,MID,7,3295,La Liga,3,5,12,8,0,0,49,59,23
Player_346,32,MID,8,2827,Serie A,5,0,13,1,0,0,70,20,20.4
Player_347,29,GK,19,2135,La Liga,12,1,0,0,57,9,0,0,16.35
Player_348,22,DEF,17,1688,Ligue 1,5,0,,5,0,5,28,36,15.7
Player_349,22,MID,11,2562,La Liga,5,0,3,0,0,0,74,69,14
Player_350,35,MID,11,2907,Premier League,4,5,1,0,0,0,75,63,13
Player_351,29,FWD,2,601,Premier League,6,,17,4,0,0,12,17,23.8
Player_352,20,MID,4,1498,Bundesliga,10,3,6,14,0,0,77,13,20.4
Player_353,24,DEF,28,1501,Bundesliga,6,4,1,1,0,28,32,84,21.4
Player_354,34,GK,33,1928,Serie A,1,2,0,0,165,10,0,0,24.25
Player_355,35,MID,,1101,Premier League,16,3,6,13,0,0,74,45,18.8
Player_356,18,GK,3,1562,Bundesliga,11,,0,0,18,2,0,0,12.5
Player_357,22,MID,5,653,La Liga,6,5,8,12,0,0,51,40,21.6
Player_358,19,FWD,21,392,Serie A,20,5,24,1,0,0,7,24,24
Player_359,18,MID,22,2236,Ligue 1,18,2,11,11,0,0,44,19,20.6
Player_360,24,DEF,37,1419,Bundesliga,6,3,1,0,0,1,64,76,12.9
Player_361,28,MID,11,2694,Bundesliga,17,5,3,11,0,0,75,63,16
Player_362,28,MID,22,2179,Premier League,12,2,4,6,0,0,34,25,15.6
Player_363,35,MID,13,3128,Serie A,17,5,10,12,0,0,15,65,20.6
Player_364,34,FWD,3,2605,Premier League,18,0,9,9,0,0,17,13,18.6
Player_365,19,DEF,13,2577,Premier League,10,0,4,5,0,10,109,58,18.6
Player_366,24,FWD,28,2464,Serie A,20,2,24,1,0,0,12,2,24
Player_367,24,FWD,11,2706,La Liga,12,2,6,13,0,0,3,1,19.6
Player_368,27,DEF,11,2113,Bundesliga,4,4,,4,0,7,25,11,18.5
Player_369,20,GK,21,2170,Premier League,10,1,0,0,105,19,,0,22.15
Player_370,29,GK,21,501,Bundesliga,5,0,0,0,84,21,0,0,22.7
Player_371,20,GK,7,1739,Serie A,4,5,0,0,42,3,0,0,15.4
Player_372,28,GK,17,2949,La Liga,16,2,0,0,85,11,0,0,17.55
Player_373,29,MID,14,3275,Ligue 1,5,3,3,13,0,0,17,62,19.2
Player_374,21,GK,33,597,La Liga,19,5,0,0,99,13,0,0,18.25
Player_375,33,DEF,11,145,Serie A,6,1,1,1,0,11,63,69,16.3
Player_376,35,FWD,13,1837,La Liga,7,3,,10,0,0,25,19,30.8
Player_377,21,GK,1,2683,Ligue 1,10,5,,0,3,1,0,0,11.65
Player_378,23,FWD,34,285,Premier League,7,1,30,6,0,0,0,14,32.2
Player_379,32,DEF,9,2550,La Liga,14,3,2,2,0,3,21,75,13.3
Player_380,18,GK,13,2774,Serie A,10,0,0,0,26,5,0,0,14
Player_381,20,MID,37,3240,La Liga,20,2,3,1,0,0,44,39,11.4
Player_382,22,MID,30,1880,Ligue 1,11,5,14,2,0,0,62,44,20.2
Player_383,34,FWD,37,1770,Serie A,14,2,23,13,0,0,26,,29.4
Player_384,31,MID,7,1196,La Liga,12,4,4,11,0,0,28,53,17.6
Player_385,26,FWD,,2879,Serie A,4,5,11,3,0,0,22,12,20.2
Player_386,20,DEF,6,2274,Ligue 1,13,2,0,0,0,3,48,68,11.5
Player_387,30,DEF,34,628,Premier League,3,5,4,,0,17,67,69,21.3
Player_388,20,MID,16,778,Ligue 1,13,0,2,3,0,0,18,26,13
Player_389,28,FWD,,808,Premier League,20,1,20,8,0,0,9,3,24.4
Player_390,19,FWD,36,3070,Bundesliga,19,1,8,8,0,0,5,,17.4
Player_391,32,DEF,6,395,Ligue 1,15,2,0,,0,0,31,31,11.8
Player_392,30,DEF,8,1424,Premier League,19,3,1,4,0,4,106,55,12.8
Player_393,33,MID,24,477,Bundesliga,20,,13,8,0,0,42,14,20.2
Player_394,35,DEF,3,814,Bundesliga,4,5,2,2,0,1,86,62,14.7
Player_395,24,FWD,,2129,Bundesliga,6,,22,5,0,0,10,20,27.2
Player_396,30,FWD,32,1979,Serie A,15,5,15,9,0,0,6,1,22.8
Player_397,21,DEF,1,1004,Ligue 1,4,4,0,1,0,0,69,28,12.8
Player_398,26,MID,34,2686,Ligue 1,6,1,8,9,0,0,17,12,20.4
Player_399,27,MID,9,2643,Ligue 1,2,3,13,1,0,0,47,25,21
Player_400,26,GK,,2525,Ligue 1,4,3,0,0,72,3,0,0,16.9
Player_401,24,FWD,10,2430,Serie A,18,4,28,12,0,0,9,12,31.2
Player_402,32,MID,10,268,Ligue 1,15,5,6,,0,0,41,60,19
Player_403,25,FWD,23,2809,Premier League,12,5,20,4,0,0,11,,24.4
Player_404,28,DEF,6,1993,Bundesliga,8,5,5,,0,5,30,,16.9
Player_405,22,FWD,24,1794,Serie A,12,3,33,6,0,0,20,12,33
Player_406,19,DEF,24,169,Serie A,9,,3,1,0,1,24,89,13.9
Player_407,27,GK,21,3175,Ligue 1,7,2,0,0,126,13,0,0,22
Player_408,33,FWD,31,3215,Bundesliga,8,,14,,0,0,21,15,21.6
Player_409,30,GK,30,536,Premier League,20,,0,0,180,1,0,0,18.5
Player_410,25,DEF,34,855,Bundesliga,10,2,1,0,0,18,64,26,17.2
Player_411,26,FWD,,1178,La Liga,11,2,6,12,0,0,27,11,19.4
Player_412,28,FWD,12,1485,Bundesliga,2,5,31,8,0,0,5,12,34.6
Player_413,28,MID,35,2640,Premier League,4,5,0,9,0,0,32,13,16
Player_414,33,MID,7,659,Premier League,9,4,0,1,0,0,43,18,11.8
Player_415,27,DEF,25,185,Premier League,8,2,2,4,0,25,93,36,21.9
Player_416,29,DEF,6,1646,Serie A,5,1,1,3,0,3,66,28,14.9
Player_417,23,DEF,1,1373,Serie A,14,5,1,2,0,1,25,,12.1
Player_418,29,MID,16,2722,La Liga,2,4,0,,0,0,55,13,17.6
Player_419,27,MID,4,337,Bundesliga,17,2,2,0,0,0,41,30,11
Player_420,35,FWD,29,2264,Ligue 1,8,1,27,8,0,0,5,22,31
Player_421,35,FWD,28,2636,La Liga,2,4,28,14,0,0,24,0,35.2
Player_422,21,GK,22,2183,Ligue 1,15,0,0,0,88,1,0,0,14.9
Player_423,26,MID,8,1071,Ligue 1,2,,8,14,0,0,10,19,23.2
Player_424,24,GK,32,357,La Liga,11,1,0,0,128,5,0,0,18.9
Player_425,35,MID,33,1753,Bundesliga,14,,12,7,0,0,16,62,20.4
Player_426,25,DEF,13,1655,Ligue 1,10,4,0,5,0,10,99,87,16.2
Player_427,28,FWD,,2231,Serie A,7,,14,6,0,0,29,22,22.6
Player_428,24,DEF,18,825,Serie A,14,1,0,3,0,15,114,55,16.1
Player_429,26,GK,18,2749,La Liga,13,0,0,0,108,2,,0,16.6
Player_430,25,DEF,13,2208,Ligue 1,2,1,3,3,0,9,106,73,18.5
Player_431,20,MID,22,2730,La Liga,10,2,12,13,0,0,33,40,23.6
Player_432,34,MID,14,538,Serie A,1,1,7,14,0,0,,26,22.8
Player_433,19,GK,11,2023,La Liga,1,2,0,0,55,6,0,0,17.55
Player_434,32,GK,22,1925,Ligue 1,3,1,0,0,88,8,0,0,19.4
Player_435,31,MID,36,709,Ligue 1,11,4,12,12,0,0,27,,23
Player_436,35,GK,17,703,Serie A,19,,,0,102,2,0,0,15.1
Player_437,33,FWD,32,1523,Premier League,9,1,7,14,0,0,3,2,21.2
Player_438,21,MID,14,2228,Premier League,13,3,14,7,0,0,65,48,21.8
Player_439,23,GK,29,1622,Bundesliga,4,3,0,0,116,0,0,0,18.2
Player_440,23,GK,6,966,Serie A,20,1,0,0,12,1,0,0,10.1
Player_441,28,FWD,4,2665,Bundesliga,6,3,26,3,0,0,1,22,28.8
Player_442,34,DEF,11,1223,Serie A,2,2,4,4,0,0,113,41,16.8
Player_443,20,DEF,10,864,Ligue 1,9,3,3,4,0,8,103,62,17.2
Player_444,30,FWD,28,761,Serie A,18,1,16,0,0,0,24,2,19.2
Player_445,20,FWD,11,2902,La Liga,4,5,24,14,0,0,25,11,32.4
Player_446,33,FWD,35,3250,Bundesliga,1,0,32,3,0,0,6,23,33.4
Player_447,32,MID,15,1720,Serie A,1,5,8,4,0,0,41,56,19.4
Player_448,28,DEF,8,2137,Bundesliga,20,5,5,5,0,0,108,32,14.2
Player_449,35,GK,20,450,Serie A,17,5,0,0,60,14,0,0,17
Player_450,32,MID,21,2515,Premier League,19,5,4,2,0,0,79,59,12.6
Player_451,22,MID,1,3367,Bundesliga,3,0,,0,0,0,19,15,16.2
Player_452,33,DEF,29,2482,Ligue 1,17,1,,3,0,8,118,45,14.6
Player_453,33,FWD,,887,Ligue 1,3,1,6,11,0,0,20,3,20.6
Player_454,34,GK,30,1873,Serie A,4,0,0,0,60,10,0,0,18.4
Player_455,26,MID,35,2592,Ligue 1,13,4,12,1,0,0,49,39,18.2
Player_456,20,GK,33,3045,Ligue 1,15,3,0,0,198,15,0,0,24.6
Player_457,30,MID,20,156,Bundesliga,12,4,9,13,0,0,43,24,21.4
Player_458,20,GK,16,3124,Serie A,3,2,0,0,48,16,,0,19.8
Player_459,24,GK,9,1671,Bundesliga,8,5,0,0,45,2,0,0,14.45
Player_460,23,GK,,3116,Serie A,1,5,0,0,186,7,0,0,24.4
Player_461,26,MID,17,2180,Ligue 1,18,0,8,8,0,0,42,52,17.6
Player_462,29,MID,31,2366,Serie A,13,0,4,7,0,0,66,61,15.8
Player_463,32,MID,23,2064,Serie A,7,4,7,,0,0,31,40,19.6
Player_464,20,FWD,6,1926,La Liga,13,2,12,13,0,0,21,0,23
Player_465,27,DEF,30,323,Serie A,17,4,2,0,0,25,88,19,18.5
Player_466,18,DEF,7,1312,La Liga,13,2,1,5,0,5,82,68,14.7
Player_467,30,FWD,11,2634,Bundesliga,13,1,22,2,0,0,26,16,24.6
Player_468,29,DEF,34,2985,La Liga,11,5,0,3,0,6,86,38,14
Player_469,18,FWD,12,1145,Bundesliga,14,1,13,0,0,0,6,19,18.2
Player_470,33,GK,27,2250,Serie A,10,0,0,0,135,6,0,0,19.75
Player_471,32,FWD,,1062,Bundesliga,8,,29,12,0,0,20,8,33.8
Player_472,33,GK,13,1943,Ligue 1,6,4,,0,65,4,0,0,16.45
Player_473,28,FWD,8,548,Serie A,19,2,15,9,0,0,,4,22
Player_474,23,MID,16,1259,La Liga,19,0,7,10,0,0,57,39,17.6
Player_475,28,FWD,29,1470,Premier League,12,1,28,3,0,0,21,20,28.8
Player_476,20,GK,35,95,Serie A,7,0,0,0,140,34,0,0,29
Player_477,32,MID,29,3129,Ligue 1,18,0,13,3,0,0,41,46,18.6
Player_478,18,FWD,31,583,Bundesliga,20,2,30,6,0,0,23,2,29.6
Player_479,24,MID,13,3269,La Liga,18,,2,12,0,0,54,25,15.6
Player_480,18,MID,12,2208,La Liga,3,5,4,2,0,0,11,53,15.8
Player_481,34,MID,2,1028,Ligue 1,9,4,7,4,0,0,,62,17.2
Player_482,26,MID,33,1453,Ligue 1,6,3,9,7,0,0,68,45,20.2
Player_483,30,MID,8,2811,Serie A,1,4,2,13,0,0,42,11,19.4
Player_484,28,MID,32,3261,Premier League,10,1,2,9,0,0,23,37,16
Player_485,23,FWD,28,1146,Premier League,8,3,7,1,0,0,28,20,16.2
Player_486,18,GK,15,232,Bundesliga,17,3,0,0,60,6,0,0,14.6
Player_487,24,DEF,23,825,La Liga,3,3,1,1,0,12,66,20,17.2
Player_488,29,FWD,24,2863,Serie A,3,3,12,,0,0,1,6,24.6
Player_489,34,FWD,13,1793,La Liga,3,4,9,11,0,0,26,2,22.4
Player_490,21,MID,21,1974,Serie A,7,3,5,5,0,0,77,57,16.8
Player_491,20,MID,12,2354,Ligue 1,11,1,6,9,0,0,75,49,18.2
Player_492,18,DEF,13,2014,Bundesliga,18,1,4,5,0,0,53,47,14
Player_493,35,DEF,23,2571,Ligue 1,5,0,1,1,0,9,31,88,15.9
Player_494,32,MID,28,1980,La Liga,2,1,6,14,0,0,68,26,22
Player_495,25,DEF,14,2971,Bundesliga,14,5,5,1,0,10,46,41,16.8
Player_496,18,MID,17,3215,Serie A,1,0,5,10,0,0,24,50,20
Player_497,31,GK,24,2857,Serie A,4,1,,0,72,4,0,0,17.2
Player_498,21,FWD,34,1031,Bundesliga,14,3,19,11,0,0,9,4,26.2
Player_499,22,FWD,22,1705,Ligue 1,15,2,14,14,0,0,24,11,24.2
Player_500,30,MID,10,3044,Bundesliga,20,3,6,3,0,0,,47,14
Player_501,32,MID,8,2005,Ligue 1,20,4,13,7,0,0,38,45,19.8
Player_502,23,DEF,,2058,Bundesliga,17,0,2,1,0,13,88,61,15.3
Player_503,18,FWD,37,3132,Ligue 1,3,2,18,6,0,0,13,2,25.8
Player_504,30,MID,7,3312,Premier League,4,1,6,3,0,0,56,41,17.2
Player_505,23,DEF,26,144,Bundesliga,18,3,5,,0,16,105,10,18.2
Player_506,32,FWD,13,1561,Ligue 1,1,0,9,,0,0,25,,24
Player_507,33,FWD,16,1148,La Liga,5,0,22,5,0,0,4,21,27.4
Player_508,33,FWD,30,2998,La Liga,18,1,16,8,0,0,19,2,22.4
Player_509,27,MID,31,1096,Bundesliga,13,0,3,4,0,0,66,63,14
Player_510,26,MID,5,3280,Bundesliga,14,1,7,1,0,0,67,68,15
Player_511,26,DEF,32,1310,Serie A,20,1,,0,0,30,87,23,19.4
Player_512,34,FWD,16,655,Ligue 1,3,3,7,10,0,0,7,,20.8
Player_513,34,FWD,9,860,Bundesliga,6,0,12,1,0,0,19,,19.6
Player_514,34,GK,22,1887,La Liga,11,4,0,0,66,0,0,0,14.3
Player_515,29,GK,37,1968,La Liga,9,4,0,0,148,36,,0,29.6
Player_516,30,DEF,14,967,La Liga,20,3,5,2,0,4,47,12,14.2
Player_517,29,FWD,16,2961,Ligue 1,19,3,18,13,0,0,17,2,25.4
Player_518,31,FWD,20,603,Premier League,7,1,5,14,0,0,20,4,20.4
Player_519,27,DEF,15,1707,Bundesliga,10,4,3,,0,1,90,39,14.1
Player_520,19,MID,,2999,Premier League,7,0,7,9,0,0,40,34,19.6
Player_521,21,DEF,9,511,Ligue 1,5,,5,1,0,9,64,40,18.3
Player_522,24,FWD,1,2065,Bundesliga,4,3,8,5,0,0,4,4,19.2
Player_523,32,FWD,35,606,Serie A,17,3,26,12,0,0,3,8,30.2
Player_524,32,FWD,20,2122,Bundesliga,5,1,29,10,0,0,18,11,33.6
Player_525,23,MID,6,3300,Bundesliga,17,0,1,3,0,0,62,22,11.6
Player_526,20,DEF,10,794,Bundesliga,17,,1,0,0,4,,10,11.6
Player_527,23,DEF,33,1763,Bundesliga,17,5,0,0,0,24,21,55,17
Player_528,33,GK,16,2946,Bundesliga,1,0,0,0,48,2,0,0,16
Player_529,19,FWD,36,2181,Ligue 1,2,4,12,5,0,0,10,15,22
Player_530,24,FWD,6,947,Bundesliga,19,1,30,5,0,0,4,8,29.4
Player_531,28,FWD,19,2938,Ligue 1,9,4,25,2,0,0,15,17,27.2
Player_532,24,FWD,31,308,Bundesliga,20,5,17,5,0,0,8,21,21.4
Player_533,21,MID,2,657,Bundesliga,15,3,14,14,0,0,73,23,24.2
Player_534,24,MID,18,1867,Ligue 1,19,3,9,9,0,0,11,53,18.4
Player_535,21,FWD,28,3045,Bundesliga,5,0,20,8,0,0,24,24,27.4
Player_536,29,FWD,4,347,La Liga,13,3,20,13,0,0,24,24,27.8
Player_537,22,DEF,1,1626,Bundesliga,4,5,4,3,0,1,28,23,16.3
Player_538,22,MID,16,1050,Serie A,13,0,4,13,0,0,69,69,18.2
Player_539,20,DEF,2,1490,Ligue 1,6,5,4,5,0,1,98,45,16.7
Player_540,28,FWD,36,982,Bundesliga,12,2,34,11,0,0,5,10,35.6
Player_541,24,MID,1,2426,Bundesliga,9,3,14,9,0,0,,34,23.4
Player_542,34,DEF,23,1061,Ligue 1,15,4,,2,0,10,50,,17
Player_543,26,MID,26,192,Premier League,15,4,1,2,0,0,57,44,11.6
Player_544,26,MID,11,2941,La Liga,17,0,2,11,0,0,70,38,15.4
Player_545,27,DEF,1,3310,La Liga,5,5,0,,0,1,55,64,14.5
Player_546,30,GK,11,1197,Bundesliga,5,5,0,0,22,1,0,0,13.6
Player_547,32,MID,24,2045,Ligue 1,5,5,2,,0,0,,24,19
Player_548,22,MID,10,1139,Serie A,14,5,4,,0,0,35,24,17.2
Player_549,20,MID,14,3336,Bundesliga,2,2,7,7,0,0,31,56,19.8
Player_550,25,MID,14,1848,La Liga,9,3,2,7,0,0,52,56,15.4
Player_551,27,FWD,7,1535,Bundesliga,14,5,27,12,0,0,7,21,31.4
Player_552,30,MID,23,1767,Ligue 1,15,1,6,13,0,0,29,49,19
Player_553,20,MID,,2439,Serie A,4,1,4,6,0,0,57,26,17.2
Player_554,25,FWD,36,1411,Premier League,6,4,28,10,0,0,0,16,32.8
Player_555,26,DEF,27,3296,Serie A,14,3,4,5,0,0,34,45,14.8
Player_556,29,DEF,2,1168,Bundesliga,5,1,5,0,0,0,116,52,15.2
Player_557,28,GK,19,145,La Liga,11,0,0,0,114,18,0,0,22.1
Player_558,19,MID,7,1104,Ligue 1,14,3,13,5,0,0,70,34,20.2
Player_559,35,MID,,2511,Bundesliga,7,4,11,8,0,0,32,32,21.6
Player_560,26,MID,3,920,Premier League,14,2,9,13,0,0,70,55,21
Player_561,19,DEF,5,1009,Ligue 1,13,0,5,,0,1,81,52,15.5
Player_562,19,DEF,8,546,Ligue 1,18,,0,,0,7,50,24,13.7
Player_563,20,GK,14,221,Ligue 1,2,5,0,0,28,9,0,0,16.9
Player_564,33,DEF,36,582,Bundesliga,9,3,0,2,0,12,46,47,15.8
Player_565,21,MID,7,1667,Premier League,11,2,9,3,0,0,72,41,17.6
Player_566,35,DEF,7,1977,Bundesliga,20,0,3,5,0,6,21,53,14.8
Player_567,35,DEF,32,2247,Ligue 1,11,2,5,0,0,5,92,64,15.5
Player_568,27,FWD,8,671,Ligue 1,6,4,32,2,0,0,0,0,32
Player_569,28,DEF,12,885,La Liga,1,0,1,4,0,1,62,64,15.5
Player_570,34,MID,,3287,Serie A,5,1,9,3,0,0,28,67,18.8
Player_571,33,FWD,14,1973,Bundesliga,14,4,13,1,0,0,22,24,18.6
Player_572,30,DEF,9,1292,Premier League,16,4,2,5,0,2,20,87,13.8
Player_573,19,MID,30,2038,Ligue 1,9,5,,5,0,0,22,40,15.2
Player_574,19,FWD,5,899,Bundesliga,19,0,34,7,0,0,27,2,32.6
Player_575,31,FWD,1,3023,Serie A,20,1,,12,0,0,4,4,27.8
Player_576,21,DEF,1,3358,Bundesliga,8,2,2,4,0,0,102,67,14.4
Player_577,34,FWD,20,862,Serie A,8,1,31,13,0,0,17,21,35.4
Player_578,30,MID,11,1214,Bundesliga,16,4,,0,0,0,11,32,10.6
Player_579,21,DEF,,3074,La Liga,18,0,5,4,0,8,28,66,16.6
Player_580,20,MID,,662,Bundesliga,8,,5,1,0,0,60,47,15
Player_581,29,FWD,6,1296,La Liga,9,1,12,12,0,0,3,0,23.4
Player_582,25,MID,11,898,Serie A,5,4,3,1,0,0,10,26,14.4
Player_583,19,DEF,8,968,Ligue 1,2,2,1,1,0,6,79,65,15.6
Player_584,23,MID,,3170,Ligue 1,14,1,3,12,0,0,50,38,17
Player_585,27,DEF,10,2550,Bundesliga,18,5,,3,0,1,21,11,13.5
Player_586,29,GK,34,1831,Premier League,13,1,0,0,204,3,,0,21.7
Player_587,27,DEF,24,919,Bundesliga,12,3,0,5,0,13,77,43,16.7
Player_588,27,DEF,17,2703,La Liga,15,4,2,5,0,12,84,58,17
Player_589,20,DEF,32,1805,La Liga,15,3,3,3,0,27,31,73,21.3
Player_590,27,DEF,11,2241,Serie A,1,4,,0,0,11,74,17,18.7
Player_591,26,MID,34,1239,Bundesliga,7,4,4,9,0,0,19,11,17.8
Player_592,31,DEF,24,1659,Serie A,13,3,3,0,0,11,109,,15.7
Player_593,19,DEF,5,766,Premier League,18,2,2,5,0,4,,67,14
Player_594,22,FWD,29,1034,Ligue 1,1,2,23,14,0,0,15,14,32.4
Player_595,25,MID,34,1923,Ligue 1,11,4,13,3,0,0,12,20,20
Player_596,24,MID,16,2407,Bundesliga,13,3,8,4,0,0,17,25,17
Player_597,23,DEF,25,2603,Serie A,20,1,1,5,0,6,84,52,13.6
Player_598,28,DEF,37,890,Serie A,9,,1,3,0,16,84,71,18
Player_599,29,GK,,1231,Premier League,16,5,0,0,32,0,0,0,11.6
Player_600,35,DEF,29,1205,Serie A,11,4,3,4,0,8,80,61,16.8
Player_601,27,DEF,25,1725,La Liga,3,0,5,0,0,13,114,42,19.5
Player_602,31,DEF,,3142,La Liga,17,2,,5,0,8,94,29,16.6
Player_603,20,GK,34,2121,La Liga,2,3,0,0,68,3,0,0,17.1
Player_604,35,DEF,3,1598,Bundesliga,9,1,2,1,0,1,88,89,13.3
Player_605,32,MID,30,1200,La Liga,9,5,14,12,0,0,45,,24.6
Player_606,23,DEF,34,323,La Liga,16,1,0,1,0,29,54,68,19.1
Player_607,27,DEF,32,1002,Ligue 1,1,5,1,3,0,32,30,69,24.4
Player_608,29,MID,29,1237,Bundesliga,17,4,0,13,0,0,,26,15
Player_609,24,MID,9,1316,La Liga,10,1,4,13,0,0,48,30,18.8
Player_610,34,GK,2,1145,Premier League,20,1,0,0,10,0,0,0,9.7
Player_611,18,FWD,7,2494,La Liga,5,4,5,2,0,0,19,16,16
Player_612,35,MID,5,3101,Bundesliga,8,2,4,1,0,0,56,68,14.4
Player_613,32,GK,8,1664,Serie A,13,0,0,0,16,0,0,0,11.4
Player_614,18,FWD,32,183,Ligue 1,5,2,17,14,0,0,21,3,28
Player_615,22,FWD,18,1635,Ligue 1,4,2,,11,0,0,23,21,27
Player_616,32,GK,18,1840,Bundesliga,8,0,0,0,54,10,,0,17.3
Player_617,20,DEF,16,3261,La Liga,7,,3,0,0,0,87,72,13.6
Player_618,18,FWD,21,2381,Premier League,5,2,8,14,0,0,28,23,22.6
Player_619,25,MID,10,147,La Liga,10,3,12,7,0,0,69,30,21.2
Player_620,29,DEF,4,3102,La Liga,17,3,2,0,0,2,57,,11.6
Player_621,29,DEF,8,2457,Premier League,6,0,4,5,0,5,58,46,17.9
Player_622,30,DEF,,1132,Ligue 1,10,3,5,5,0,14,40,69,20.4
Player_623,18,MID,9,446,La Liga,16,4,1,4,0,0,17,15,12.2
Player_624,23,MID,30,2254,Serie A,10,1,14,,0,0,46,55,22.4
Player_625,25,DEF,17,1249,Serie A,4,4,0,4,0,16,55,60,18.8
Player_626,21,MID,15,385,Bundesliga,2,0,,8,0,0,72,54,24.4
Player_627,22,MID,4,614,Bundesliga,1,1,2,14,0,0,36,32,19.8
Player_628,24,GK,6,1214,Premier League,3,3,0,,12,6,0,0,15
Player_629,21,DEF,16,3316,Premier League,13,2,0,0,0,7,111,38,12.7
Player_630,21,MID,26,1707,Bundesliga,12,3,,12,0,0,12,67,22.8
Player_631,32,FWD,37,1713,La Liga,1,4,27,4,0,0,18,22,30.8
Player_632,22,MID,23,1218,Ligue 1,10,4,3,10,0,0,48,,17
Player_633,26,MID,,1755,Serie A,6,0,0,8,0,0,15,41,15.2
Player_634,19,GK,17,1639,Premier League,9,2,0,0,68,6,0,0,16.6
Player_635,24,DEF,27,3289,Bundesliga,1,2,5,3,0,21,91,18,23.5
Player_636,34,MID,22,490,Serie A,12,1,9,,0,0,19,48,17.4
Player_637,33,DEF,37,1685,Premier League,5,1,1,0,0,34,,49,23
Player_638,34,DEF,19,2079,Premier League,1,4,0,5,0,11,62,77,18.3
Player_639,19,DEF,35,2876,La Liga,2,0,2,0,0,23,40,52,20.9
Player_640,28,GK,13,618,Premier League,14,4,0,0,52,12,0,,16.6
Player_641,19,DEF,14,2694,Ligue 1,2,5,1,1,0,14,54,85,18
Player_642,18,DEF,31,2687,Premier League,5,,1,3,0,17,83,32,19.1
Player_643,19,DEF,2,3285,Ligue 1,10,2,1,2,0,0,51,17,12.6
Player_644,26,GK,37,2497,La Liga,20,,0,0,111,25,0,0,22.25
Player_645,19,FWD,14,153,Ligue 1,6,2,29,4,0,0,27,13,31
Player_646,32,MID,9,2902,Serie A,5,1,13,9,0,0,38,54,23.6
Player_647,27,MID,10,2911,Premier League,2,2,2,1,0,0,38,47,14.4
Player_648,32,FWD,7,2761,Bundesliga,9,1,14,,0,0,27,1,20.2
Player_649,27,MID,28,191,Bundesliga,10,3,0,13,0,0,29,,16.4
Player_650,34,GK,25,2698,Ligue 1,8,0,0,0,150,18,,0,24.5
Player_651,26,MID,28,3388,La Liga,6,0,0,10,0,0,75,40,16
Player_652,35,MID,2,3184,Ligue 1,5,2,8,1,0,0,21,34,17.4
Player_653,21,MID,17,2981,Ligue 1,18,0,3,11,0,0,22,11,15.8
Player_654,26,DEF,4,3225,Ligue 1,20,5,5,,0,4,55,83,14.6
Player_655,33,DEF,13,1270,Serie A,18,3,2,3,0,5,88,73,13.5
Player_656,21,DEF,18,1908,Serie A,2,2,3,5,0,16,71,32,21.4
Player_657,33,DEF,3,1503,Ligue 1,12,1,0,2,0,3,23,65,12.5
Player_658,18,MID,37,3310,La Liga,8,3,3,4,0,0,48,31,15
Player_659,23,MID,33,2976,Premier League,4,5,3,9,0,0,48,46,17.8
Player_660,27,DEF,24,2818,Bundesliga,20,3,0,5,0,20,26,23,17.2
Player_661,33,FWD,8,2782,Serie A,4,0,27,1,0,0,29,3,29
Player_662,21,MID,35,488,Premier League,9,5,10,3,0,0,54,53,18.6
Player_663,30,DEF,2,494,Serie A,9,1,3,2,0,2,117,89,14.6
Player_664,33,GK,33,2963,Serie A,12,4,0,0,99,16,0,0,20.55
Player_665,23,DEF,12,3293,Serie A,14,3,1,1,0,2,103,26,12
Player_666,28,DEF,22,3358,Ligue 1,3,0,4,4,0,5,90,29,18.1
Player_667,20,DEF,13,2784,Ligue 1,6,3,2,3,0,10,43,21,17.4
Player_668,27,DEF,10,2172,Serie A,15,1,1,3,0,0,40,82,12
Player_669,18,DEF,17,2557,Serie A,19,1,1,3,0,4,76,,12.4
Player_670,28,DEF,5,466,Bundesliga,4,2,1,3,0,4,92,50,15.4
Player_671,29,FWD,9,309,Premier League,1,,30,5,0,0,6,4,33
Player_672,31,GK,13,2011,Premier League,9,4,0,0,78,1,0,0,15.6
Player_673,25,MID,23,2834,La Liga,16,0,14,5,0,0,50,24,20.4
Player_674,28,DEF,30,1630,La Liga,9,4,0,1,0,4,38,41,13
Player_675,21,FWD,4,1696,La Liga,12,1,15,1,0,0,14,23,20.2
Player_676,24,GK,21,2479,Ligue 1,14,4,0,0,84,12,0,0,18.2
Player_677,27,DEF,9,842,Ligue 1,15,0,5,3,0,2,103,46,15
Player_678,21,FWD,7,1976,Bundesliga,16,3,34,13,0,0,17,,35.6
Player_679,19,FWD,16,2553,Ligue 1,8,4,,5,0,0,8,3,24.4
Player_680,35,FWD,23,3075,La Liga,10,4,34,11,0,0,27,7,36
Player_681,31,DEF,23,3144,Serie A,14,1,5,2,0,21,47,27,20.5
Player_682,33,DEF,31,769,La Liga,17,1,5,2,0,10,51,38,16.6
Player_683,28,MID,5,837,Bundesliga,3,,8,8,0,0,52,15,20.6
Player_684,27,FWD,6,2943,Serie A,4,5,9,11,0,0,6,10,22.2
Player_685,34,MID,1,1411,Ligue 1,16,5,12,6,0,0,71,67,19.6
